leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FGLOG0685,Globigerina rubescens,RARE,  ,1
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FGLOG0755,Globigerina tenella,RARE,  ,1
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FGLON0035,Globigerirella siphonifera,RARE,  ,1
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FGLOS0030,Globorotaloides hexagonus,RARE,  ,2
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FGLOT0100,Globigerinita glutinata,COMMON,  ,2
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FNEOG0040,Neogloboquadrina dutertrei,COMMON,  ,2
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FORBU0040,Orbulina universa,RARE,  ,2
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FPULL0020,Pulleniatina obliquiloculata,RARE,  ,2
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FSPHA0020,Sphaeroidinella dehiscens dehiscens,RARE,  ,2
24,231,,3,3,69.0,71.0,7.00,10.70,17,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,830,FTURB0360,Turborotalia pachyderma,COMMON,  ,2
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOA0118,Globorotalia crassaformis,RARE,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOA0134,Globorotalia crassula,RARE,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOA0298,Globorotalia menardii,COMMON,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOA0486,Globorotalia scitula,RARE,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOA0544,Globorotalia truncatulinoides,RARE,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOA0562,Globorotalia tumida tumida,RARE,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOA0566,Globorotalia ungulata,RARE,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOD0090,Globigerinoides conglobatus,RARE,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOD0380,Globigerinoides quadrilobatus sacculifer,COMMON,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOD0410,Globigerinoides ruber,COMMON,  ,1
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOG0105,Globigerina bulloides,RARE,  ,2
24,231,,3,4,49.0,51.0,7.00,12.00,21,"VINCENT,E.;FRERICHS,W.E.",10/1974,24,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,830,FGLOG0145,Globigerina calida,RARE,  ,2
