leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
75,530,,1,1,0.0,131.0,0.00,0.00,1.31,DEA, CLAY AND NANNOFOSSIL CLAY," GREYISH OLIVE, PALE OLIVE",, GREATLY DISTURBED,,,,, FIRM, 00000000
75,530,,1,CC,0.0,20.0,0.00,1.41,1.51,DEA, CLAY AND NANNOFOSSIL CLAY," GREYISH OLIVE, PALE OLIVE",, GREATLY DISTURBED,,,,, FIRM, 00000000
75,530,,2,1,0.0,43.0,115.50,115.50,115.93,DEA, CLAY, GRAYISH OLIVE TO OLIVE GRAY, MOTTLING,,,,,, FIRM, 00000000
75,530,,2,2,0.0,150.0,115.50,117.00,118.50,DEA," CLAY,MARL,NANNOFOSSIL OOZE", OLIVE GRAY TO DUSKY YELLOW,, MODERATELY DISTURBED, PEBBLES,,,, FIRM, 33211000
75,530,,2,3,0.0,150.0,115.50,118.50,120.00,DEA," CLAY,MARL,NANNOFOSSIL OOZE"," OLIVE GREY, DUSKY YELLOW,GREENISH YELLOW"," BANDING,MOTTLING, SLUMP STRUCTURE", GREATLY DISTURBED, PEBBLES,,,, FIRM, 33211000
75,530,,2,4,0.0,150.0,115.50,120.00,121.50,DEA," CLAY,MARL,NANNOFOSSIL OOZE"," OLIVE GRAY, DUSKY YELLOW,GREENISH YELLOW"," MOTTLING, BANDING,BEDDING", GREATLY DISTURBED, PEBBLES,,,, FIRM, 33211000
75,530,,2,5,0.0,150.0,115.50,121.50,123.00,DEA," CLAY,MARL,NANNOFOSSIL OOZE"," OLIVE GRAY, DUSKY YELLOW,GREENISH YELLOW", BANDING(?),,,,,, FIRM, 00000000
75,530,,2,6,0.0,150.0,115.50,123.00,124.50,DEA," CLAY,MARL,NANNOFOSSIL OOZE"," OLIVE GRAY, DUSKY YELLOW,GREENISH YELLOW"," MOTTLING,BANDING",,,,,, FIRM, 11121210
75,530,,2,7,0.0,30.0,115.50,124.50,124.80,DEA," CLAY,MARL,NANNOFOSSIL OOZE"," OLIVE GRAY, DUSKY YELLOW,GREENISH YELLOW"," MOTTLING, BANDING",,,,,, FIRM, 11121210
75,530,,2,CC,0.0,5.0,115.50,124.90,124.85,DEA," CLAY,MARL,NANNOFOSSIL OOZE"," OLIVE GRAY, DUSKY YELLOW,GREENISH YELLOW"," MOTTLING,BANDING",,,,,, FIRM, 11121210
