leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
6,57,A,1,1,0.0,150.0,43.90,43.90,45.40,, NANNO CHALK OOZE," N9-WHITE,N8-VERY LIGHT GREY", F EW SCATTERED FAINT MOTTLES OF VERY LIGHT GREY,,,,, GAPS AT 40 AND 85 AND 143 CM, VERY SOFT, 00000000 00000000
6,57,A,1,2,0.0,150.0,43.90,45.40,46.90,, NANNO CHALK OOZE, N9-WHITE,, DEFORMATION QUESTION ABLE,,,, VERY UNIFORM, SOFT, 00000000 00000000
6,57,A,1,3,0.0,150.0,43.90,46.90,48.40,, NANNO CHALK OOZE, 7.5YR8/1-WHITE,, DEFORMATION QU ESTION,,,, UNIFORM, MODERATELY FIRM, 00000000 00000000
6,57,A,1,4,0.0,150.0,43.90,48.40,49.90,, NANNO CHALK OOZE, 7.5YR8/1-WHITE,,,,,,," COMPACT 0-25 A ND 40-110 AND 140-150 CM,SOFT 25-40 AND 110-140 CM", 00000000 00000000
6,57,A,1,5,0.0,150.0,43.90,49.90,51.40,, NANNO CHALK OOZE, 7.5YR8/1-WHITE,,,,,,," COMPACT 0-30 A ND 31-130 AND 140-150 CM,SOFT 30-31 AND 130-140 CM", 00000000 00000000
6,57,A,1,6,0.0,150.0,43.90,51.40,52.90,, NANNO CHALK OOZE," N9-WHITE,N8-VERY LIGHT GREY", S CATTERED FAINT VERY LIGHT GREY MOTTLING,,,,,, SOFT, 00000000 00000000
6,57,A,2,1,15.0,150.0,306.90,307.05,308.40,, NANNO FORAM CHALK OOZE," 5BG7/2-PALE BLUE GREEN,5G Y5/2-DUSKY YELLOW GREY", THINLY LAYERED WITH ALTERNA TING COLORS, INTENSELY DEFORMED,,,, VOID 0-15 DUE TO COLLAPSED CORE LINER,, 00000000 00000000
6,57,A,2,2,5.0,150.0,306.90,308.45,309.90,," NANNO MARL OOZE,CALCAREOUS VOLCANIC ASH"," 5GY7/2-G REY YELLOW,10GY5/2-GREY GREEN,-WHITE"," INTERBEDDING OF LITHOLOGIES STARTING WITH ASH HAVING CONTACTS AT 20-27-45-63-105-110-130-138 CM,MOTTLES OF WHITE THRO UGHOUT,SLUMPING AT 110 AND 125 CM,LAMINATIONS VISIBL E AT 68 CM",,,,, VOID 0-5 CM,, 00000000 00000000
6,57,A,3,1,12.0,150.0,316.10,316.22,317.60,," NANNO CHALK OOZE,ASH"," 5GY7/2-GREY YELLOW GREEN,10 GY5/2-GREY GREEN,-WHITE,-BLACK"," WHITE AND BLACK BUR ROW MOTTLING,CYCLICAL SEDIMENTATION,EROSION SURFACES AT 93 AND 100 CM,DISSEMINATED ASH 48-52 AND 110 CM, GRADED ASH BED 138-141 CM",,,,, VOID 0-12 CM,, 00000000 00000000
6,57,A,3,2,0.0,150.0,316.10,317.60,319.10,," NANNO CHALK OOZE,SANDY VOLCANIC ASH"," 5GY7/2-GREY YELLOW GREEN,5GY3/2-GREY OLIVE GREEN,5Y3/2-OLIVE GRE Y,5Y4/1-DARK GREY,N1-BLACK,5GY6/1-GREEN GREY,N6-MEDI UM GREY,N8-VERY LIGHT GREY,5Y2/1-OLIVE BLACK,5GY8/1- LIGHT GREEN GREY,N9-WHITE"," GRADED BED 22-40,ASH LEN SES 93-115 CM,BURROWED AND MOTTLED WITH VARIOUS COLO RS THROUGHOUT,CROSS LAMINATED 42-46 CM,LOAD CAST OR FLUTE AT 40 CM,ASH BEDS AT 38-40 AND 60 AND 68 AND 1 5 CM",,,,, COLORS ALTERNATE THROUGHOUT,, 00000000 00000000
6,57,A,4,1,50.0,150.0,320.60,321.10,322.10,," SANDY VOLCANIC ASH,NANNO CHALK OOZE"," N1-BLACK,N4- MEDIUM DARK GREY,5G4/1-GREEN GREY,5GY4/1-DARK GREEN GREY"," WHITE AND GREY GREEN BURROWS,VOLCANIC ASH LAY ERS AT 90-92,105-107,110-113 AND 117-121CM", FRAGMEN TED BY DRILLING 50-80 CM,,,, VOID 0-50 CM, SOFT, 00000000 00000000
