leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
38,339,,1,1,27.0,150.0,0.00,0.27,1.50,, TERRIGENOUS MUD," 10YR5/4-MODERATE YELLOWISH BROWN ,5YR2/2-DUSKY BROWN"," STREAKED WITH DUSKY BROWN,MASS IVE", INTENSE DEFORMATION,,,, DIARRHEA-LOOKING MUD, S OFT, 00000000
38,339,,1,2,0.0,150.0,0.00,1.50,3.00,, TERRIGENOUS MUD," 5Y4/1-OLIVE GRAY,-MOD.YELLOWISH BROWN,-DUSKY BROWN"," STREAKED 0-110 ONLY,NO STRUCTUR ES (LAYERING OR LAMINAE) VISIBLE 110-150,ABRUPT SHAR P CONTACT BETWEEN UNITS AT 110 CM"," INTENSE DEFORMAT ION,0-110 CM,MODERATE 110-150 CM",,,,, SOFT, 00000000
38,339,,1,3,0.0,150.0,0.00,3.00,4.50,, TERRIGENOUS MUD," 5Y4/1-OLIVE GRAY,N5-MEDIUM GRAY, 5YR3/2-PALE BROWN",, INTENSE TO MODERATE DEFORMATION,,,," MASSIVE,N5 PATCH AT 20 CM,5YR3/2 PATCH AT 32 CM", SOFT, 00000000
38,339,,1,4,0.0,145.0,0.00,4.50,5.95,, MUD," N5-MEDIUM GRAY,-OLIVE GRAY", SHARP CONTACT A T BASE," INTENSE DEFORMATION 0-130 CM,MODERATE 130-1 45 CM,AT BASE OF SECTION-AN INTENSELY DEFORMED CONTA CT BETWEEN LIGHTER AND DARKER MEDIUM GRAY UNITS",,,," MA SSIVE,SOME IRREGULAR MEDIUM GRAY PATCHES", SOFT, 00000000
38,339,,1,5,0.0,100.0,0.00,6.00,7.00,, TERRIGENOUS MUDS," 5Y4/1-OLIVE GRAY,5Y6/1-LT.OLIVE GRAY,5YR6/1-LT.BROWNISH GRAY,5GY4/1-DK.GREENISH GRA Y"," NO BIOTURBATION,VERY THINLY STRATIFIED MUDS,TWO DARKER STRATA 1-2 CM THICK AT 43 AND 91 CM (DK.GREEN ISH GRAY)",,,,,, SOFT, 00000000
38,339,,1,5,100.0,148.0,0.00,7.00,7.48,, MUD, -OLIVE GRAY,, INTENSELY DEFORMED,,,, MASSIVE, SOFT, 00000000
38,339,,1,CC,0.0,0.0,0.00,7.60,7.60,, TERRIGENOUS MUD, 5Y4/1-OLIVE GRAY,,,,,,, SOFT, 00000000
38,339,,2,1,65.0,150.0,8.00,8.65,9.50,, TERRIGENOUS MUD, 5Y4/1-OLIVE GRAY,, INTENSE DEFOR MATION,,,, MASSIVE, SOFT, 00000000
38,339,,2,2,0.0,150.0,8.00,9.50,11.00,, TERRIGENOUS MUDS," -DARK GREENISH GRAY,-OLIVE GRAY ,-BROWNISH GRAY"," VERY THINLY STRATIFIED,MORE FREQUE NT DARK GREENISH GRAY LAMINAE", MODERATE DEFORMATION,,,, SIMILAR TO CORE 1 SECTION 5, SOFT, 00000000
38,339,,2,3,0.0,150.0,8.00,11.00,12.50,, TERRIGENOUS MUD, 5GY4/1-DK.GREENISH GRAY, VERY THINLY STRATIFIED, MODERATE TO INTENSE DEFORMATION,,,,, SOFT, 00000000
38,339,,2,4,0.0,145.0,8.00,12.50,13.95,, TERRIGENOUS MUD," 5GY4/1-DK.GREENISH GRAY,-LT.GRAY"," POSSIBLY SOME BIOTURBATION BUT NO DISCRETE VISIBL E BURROWS,V.THINLY TO THINLY STRATIFIED -1-2 CM THIC K MED.LT.GRAY STRATA AT 28 AND 56 AND 104 CM", MODER ATE DEFORMATION,,,, LOCAL PATCHES OF CARBONACEOUS MATE RIAL, SOFT, 00000000
38,339,,2,CC,0.0,0.0,8.00,14.10,14.10,, TERRIGENOUS MUD, 5Y4/1-OLIVE GRAY,,,,,,, SOFT, 00000000
