leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
13,127,A,2,1,0.0,150.0,16.00,16.00,17.50,, CLAY TURBIDITE (WASHED), 5Y4/2-OLIVE GRAY," WASHE D SAND 70-110 CM SHARP CONTACT AT 110 CM,139 CM THIN DEFORMED LAYER OF SAND",,,,,, PLASTIC, 00000000
13,127,A,2,2,0.0,150.0,16.00,17.50,19.00,, TERRIGENOUS NANNO OOZE, 5Y4/2-OLIVE GRAY,,,,,, HOMOGE NEOUS,, 00000000
13,127,A,2,3,0.0,150.0,16.00,19.00,20.50,, NANNO OOZE, 5Y4/2-OLIVE GRAY," THIN SILT LAMINAE 65 CM 68 CM 100 CM,SAND 105 CM,107-119 CM SOME LAMIN ATIONS,SILT APPOX 115 CM,CONTOURITES,123 CM SHARP BO UNDARY,123-126 CM FORAM SAND 126 CM NOT SHARP BOUNDA RY,DARK PURPLE LAYER (BLACK) 129 CM,4 THIN LAYERS OF FINE SAND (1 MM) 145-150 CM,52-123 OLIVE GRAY OOZE, 123-150 CM OLIVE (5Y5/3) OOZE",,,,,,, 00000000
13,127,A,3,1,130.0,150.0,46.00,47.30,47.50,, HOMOGENEOUS OOZE, 5Y4/1-DARK GRAY,,,,,,,, 00000000
13,127,A,3,2,0.0,150.0,46.00,47.50,49.00,, HOMOGENEOUS OOZE, 5Y4/2-OLIVE GRAY,,," HYDROTROILIT E FLECKS 90 CM,PYRITE NODULES AT 28 CM 43 CM 70 CM", PYRITE,,,, 00000000
13,127,A,3,3,0.0,150.0,46.00,49.00,50.50,, HOMOGENEOUS OOZE, 5Y4/1-DARK GRAY,,, HYDROTROILITE FLECKS,,,,, 00000000
13,127,A,3,4,0.0,150.0,46.00,50.50,52.00,, HOMOGENEOUS OOZE, 5Y4/2-OLIVE GRAY,,, HYOHOTROILIT E 13 AND 100 CM,,,,, 00000000
13,127,A,3,5,0.0,150.0,46.00,52.00,53.50,, HOMOGENEOUS OOZE, 5Y4/1-DARK GRAY,,, HYOHOTROILITE FLECKS,,,,, 00000000
13,127,A,3,6,0.0,50.0,46.00,53.50,54.00,, HOMOGENEOUS OOZE,,,,,,,,, 00000000
13,127,A,3,6,50.0,150.0,46.00,54.00,55.00,, SILTY OOZE," 50-100 CM SILT GRAINS NOT CONCENTRATE D IN LAMINAE,MANY VERY THIN (NOT CLEAR) SILT LAYERS BETWEEN 100-150 CM ABOUT 1 CM OF OOZE BETWEEN THE LA MINAE (CONTOURITES BUT NOT CLEAR),137 CM MAYBE CROSS LAMINATION",,, HYDROTROILITE 80 AND 90 CM,,, ON THE BO TTOM THE SILT FRACTION SEEMS GREATER,, 00000000
13,127,A,4,1,0.0,30.0,74.00,74.00,74.30,, WASHED SAND,,,,,,,,, 00000000
13,127,A,4,1,30.0,150.0,74.00,74.30,75.50,, NANNO OR MARL OOZE," 5Y5/1-GRAY,5Y4/1-DARK GRAY"," MOZSIC STRUCTURE ? HONEY COMB,SLUMP,MUD PEBBLES DARK GRAY",,,,,,, 00000000
13,127,A,4,2,0.0,150.0,74.00,75.50,77.00,, MARL OR NANNO OOZE, 5Y5/1-GRAY, LIGHTER MOZSIC S TRUCTURE,,,,, VOID 28-34 CM AND 51-54 CM,, 00000000
13,127,A,4,3,0.0,150.0,74.00,77.00,78.50,, MARL OR NANNO OOZE, 5Y5/1-GRAY,,,,,, HOMOGENITE, PLA STIC, 00000000
13,127,A,4,4,0.0,150.0,74.00,78.50,80.00,, MARL OR NANNO OOZE, 5Y5/1-GRAY, 50-100 CM VERY F INE BANDS OF FINE SILT AND DARKER FEATURES OF MOTTLI NG,,,,,, PLASTIC, 00000000
13,127,A,4,CC,0.0,0.0,74.00,80.10,80.10,, CLAY LIMESTONE, N6-MEDIUM LIGHT GRAY 5Y6/1-LIGHT OLIVE GRAY, FINE GRAINED,,,,,, PLASTIC, 00000000
13,127,A,5,1,120.0,150.0,79.00,80.20,80.50,, LIMESTONE, 10YR6/2-LIGHT BROWNISH GRAY," 5 FRAGME NTS OF LIMESTONE,FRATURED AND CALCITE RECEMENTED",,,,," S OME FORAMS,SOME GREENISH CRUST (SUFACE OF A FRATURE NUMBER 5",, 12130000
