Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
355-U1456A-54F-1-A,0.0,100.0,309.6,310.6,,,clay,with silt,clay with silt,,,dark gray,10YR 5/1 (gray),80,clay,1,silt,2,,,silt,with sand,silt,silt with sand,silt with sand,dark gray,10YR 3/1 (very dark gray),20,silt,2,fine sand,4,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,A,54,F,1,A
355-U1456A-54F-2-A,0.0,38.0,310.6,310.98,,,clay,with silt,clay with silt,,,dark gray,10YR 5/1 (gray),90,clay,1,silt,2,,,silt,with sand,silt,silt with sand,silt with sand,dark gray,10YR 3/1 (very dark gray),10,silt,2,fine sand,4,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,A,54,F,2,A
355-U1456A-54F-2-A,38.0,50.0,310.98,311.1,,,silt,with sand,silt with sand,,,dark gray,10YR 3/1 (very dark gray),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,erosive,sharp,inclined,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,54,F,2,A
355-U1456A-54F-2-A,50.0,74.0,311.1,311.34,,,clay,with silt,clay with silt,,,dark gray,10YR 5/1 (gray),90,clay,1,silt,2,,,silt,with sand,silt,silt with sand,silt with sand,dark gray,10YR 3/1 (very dark gray),10,silt,2,fine sand,4,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,A,54,F,2,A
355-U1456A-54F-3-A,0.0,77.0,311.34,312.11,,,clay,with silt,clay with silt,,,dark gray,10YR 5/1 (gray),90,clay,1,silt,2,,,silt,with sand,silt,silt with sand,silt with sand,dark gray,10YR 3/1 (very dark gray),10,silt,2,fine sand,4,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,A,54,F,3,A
355-U1456A-54F-3-A,77.0,95.0,312.11,312.29,,,sand,with silt,sand with silt,,,dark gray,10YR 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,erosive,scoured,sub-horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,54,F,3,A
355-U1456A-54F-3-A,95.0,105.0,312.29,312.39,,,clay,with silt,clay with silt,,,dark gray,10YR 5/1 (gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,A,54,F,3,A
355-U1456A-54F-CC-A,0.0,17.0,312.39,312.56,,,clay,with silt,clay with silt,,,dark gray,10YR 5/1 (gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,A,54,F,CC,A
355-U1456A-55F,0.0,324.0,314.3,317.54,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,55,F,,
355-U1456A-55F-1-A,0.0,124.0,314.3,315.54,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,55,F,1,A
355-U1456A-55F-2-A,0.0,60.0,315.54,316.14,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,55,F,2,A
355-U1456A-55F-3-A,0.0,126.0,316.14,317.4,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,55,F,3,A
355-U1456A-55F-CC-A,0.0,8.0,317.4,317.48,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,55,F,CC,A
355-U1456A-56F,0.0,255.0,319.0,321.55,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,56,F,,
355-U1456A-56F-1-A,0.0,73.0,319.0,319.73,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,56,F,1,A
355-U1456A-56F-2-A,0.0,100.0,319.73,320.73,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,56,F,2,A
355-U1456A-56F-3-A,0.0,64.0,320.73,321.37,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,56,F,3,A
355-U1456A-56F-CC-A,0.0,12.0,321.37,321.49,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,56,F,CC,A
355-U1456A-57F,0.0,331.0,323.7,327.01,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,57,F,,
355-U1456A-57F-1-A,0.0,136.0,323.7,325.06,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,57,F,1,A
355-U1456A-57F-2-A,0.0,107.0,325.06,326.13,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,57,F,2,A
355-U1456A-57F-3-A,0.0,76.0,326.13,326.89,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,57,F,3,A
355-U1456A-57F-CC-A,0.0,7.0,326.89,326.96,,,sand,,sand,,,dark gray,2.5Y 3/1 (very dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thinly bedded,normally graded,,,,,,,,,,,,355,U1456,A,57,F,CC,A
355-U1456A-58F,0.0,242.0,328.4,330.82,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,58,F,,
355-U1456A-58F-1-A,0.0,4.0,328.4,328.44,,,clay,with silt,clay with silt,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,planar,scoured,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,A,58,F,1,A
355-U1456A-58F-1-A,4.0,15.0,328.44,328.55,,,clay,,clay,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,planar,hardground,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,A,58,F,1,A
355-U1456A-58F-1-A,15.0,28.0,328.55,328.68,,,clay,with nannofossils,clay with nannofossils,,color banding,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,gradational,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,A,58,F,1,A
355-U1456A-58F-1-A,28.0,70.0,328.68,329.1,,nannofossil rich,clay,,nannofossil rich clay,,burrows,dark gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,hardground,horizontal,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,A,58,F,1,A
355-U1456A-58F-1-A,70.0,89.5,329.1,329.295,,,clay,,clay,,color banding,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,58,F,1,A
355-U1456A-58F-2-A,0.0,18.0,329.39,329.57,,,clay,with nannofossils,clay with nannofossils,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,medium bedded,,,,,common,4,,,,,,,355,U1456,A,58,F,2,A
355-U1456A-58F-2-A,18.0,32.0,329.57,329.71,,,clay,,clay,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,sharp,sub-vertical,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,58,F,2,A
355-U1456A-58F-2-A,32.0,50.0,329.71,329.89,,nannofossil rich,clay,,nannofossil rich clay,,color banding,light green,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,medium bedded,,,,,common,4,,,,,,,355,U1456,A,58,F,2,A
355-U1456A-58F-2-A,50.0,94.0,329.89,330.33,,,clay,with nannofossils,clay with nannofossils,,bigradational bedding,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,gradational,horizontal,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,A,58,F,2,A
355-U1456A-58F-2-A,94.0,114.0,330.33,330.53,,,clay,,clay,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,A,58,F,2,A
355-U1456A-58F-CC-A,0.0,4.0,330.53,330.57,,,clay,,clay,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,planar,sharp,sub-horizontal,thinly bedded,,,,,absent,0,,,,,,,355,U1456,A,58,F,CC,A
355-U1456A-58F-CC-A,4.0,23.5,330.57,330.765,,,clay,with nannofossils,clay with nannofossils,,bigradational bedding,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,58,F,CC,A
355-U1456A-59F,0.0,485.0,333.1,337.95,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,59,F,,
355-U1456A-59F-1-A,0.0,14.0,333.1,333.24,,,clay,,clay,,color banding,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,1,A
355-U1456A-59F-1-A,14.0,32.0,333.24,333.42,,nannofossil rich,clay,,nannofossil rich clay,,color banding,gray,GLEY 1 5/10Y (greenish gray),60,clay,1,clay,1,,,clay,,clay,clay,clay,dark gray,GLEY 1 2.5/10Y (greenish black),40,clay,1,clay,1,,100,bioturbated,bioturbated,horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,1,A
355-U1456A-59F-1-A,32.0,54.0,333.42,333.64,,,clay,,clay,,color banding,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,1,A
355-U1456A-59F-1-A,54.0,91.0,333.64,334.01,,,clay,with nannofossils,clay with nannofossils,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,moderate,3,pyrite,,,,,,355,U1456,A,59,F,1,A
355-U1456A-59F-1-A,91.0,120.0,334.01,334.3,,,clay,,clay,,color banding,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,1,A
355-U1456A-59F-1-A,120.0,146.0,334.3,334.56,,,clay,with nannofossils,clay with nannofossils,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,1,A
355-U1456A-59F-1-A,146.0,150.0,334.56,334.6,,,clay,,clay,,color banding,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,slight,2,,,,,,,355,U1456,A,59,F,1,A
355-U1456A-59F-2-A,0.0,37.0,334.6,334.97,,,clay,,clay,,color banding,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,2,A
355-U1456A-59F-2-A,37.0,51.0,334.97,335.11,,,clay,with nannofossils,clay with nannofossils,,bigradational bedding,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,2,A
355-U1456A-59F-2-A,51.0,65.0,335.11,335.25,,,clay,,clay,,bigradational bedding,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,2,A
355-U1456A-59F-2-A,65.0,90.0,335.25,335.5,,nannofossil rich,clay,,nannofossil rich clay,,burrows,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,2,A
355-U1456A-59F-2-A,90.0,145.0,335.5,336.05,,,clay,,clay,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,2,A
355-U1456A-59F-3-A,0.0,91.0,336.1,337.01,,,clay,,clay,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,3,A
355-U1456A-59F-4-A,0.0,65.0,337.01,337.66,,,clay,,clay,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,4,A
355-U1456A-59F-CC-A,0.0,24.0,337.66,337.9,,,clay,,clay,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,moderate,3,,,,,,,355,U1456,A,59,F,CC,A
355-U1456A-60F,0.0,221.0,337.8,340.01,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,60,F,,
355-U1456A-60F-1-A,0.0,31.0,337.8,338.11,,,clay,with nannofossils,clay with nannofossils,,,dark gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,,sand,,sand,sand,sand,gray,GLEY 1 3/10Y (very dark greenish gray),30,fine sand,4,medium sand,5,,100,erosive,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,A,60,F,1,A
355-U1456A-60F-1-A,31.0,97.0,338.11,338.77,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,60,F,1,A
355-U1456A-60F-2-A,0.0,43.0,338.77,339.2,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,60,F,2,A
355-U1456A-60F-3-A,0.0,76.0,339.2,339.96,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,60,F,3,A
355-U1456A-61F,0.0,339.0,342.5,345.89,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,61,F,,
355-U1456A-61F-1-A,0.0,7.0,342.5,342.57,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,A,61,F,1,A
355-U1456A-61F-1-A,7.0,55.0,342.57,343.05,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),60,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 3/10Y (very dark greenish gray),40,,,,,,100,erosive,sharp,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,61,F,1,A
355-U1456A-61F-1-A,55.0,124.0,343.05,343.74,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,A,61,F,1,A
355-U1456A-61F-2-A,0.0,50.0,343.74,344.24,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,A,61,F,2,A
355-U1456A-61F-2-A,50.0,85.0,344.24,344.59,,,sand,with clay,sand with clay,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,A,61,F,2,A
355-U1456A-61F-2-A,85.0,118.0,344.59,344.92,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,61,F,2,A
355-U1456A-61F-3-A,0.0,92.0,344.92,345.84,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,61,F,3,A
355-U1456A-62F,0.0,89.0,347.2,348.09,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,62,F,,
355-U1456A-62F-1-A,0.0,75.0,347.2,347.95,,,sand,with clay,sand with clay,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,62,F,1,A
355-U1456A-62F-CC-A,0.0,9.0,347.95,348.04,,,sand,with clay,sand with clay,,,gray,GLEY 1 3/10Y (very dark greenish gray),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,62,F,CC,A
355-U1456A-63F,0.0,439.0,351.9,356.29,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,63,F,,
355-U1456A-63F-1-A,0.0,4.0,351.9,351.94,,,sand,with clay,sand with clay,,,gray,GLEY 1 3/10Y (very dark greenish gray),,very fine sand,3,fine sand,4,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-1-A,4.0,20.0,351.94,352.1,,,silt,,silt,,,gray,GLEY 1 4/10Y (dark greenish gray),70,silt,2,silt,2,,,clay,,clay,clay,clay,gray,GLEY 1 4/10Y (dark greenish gray),30,clay,1,clay,1,,100,erosive,scoured,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-1-A,20.0,50.0,352.1,352.4,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),30,silt,2,silt,2,,100,erosive,scoured,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-1-A,50.0,64.0,352.4,352.54,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),80,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),20,silt,2,silt,2,,100,erosive,scoured,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-1-A,64.0,87.0,352.54,352.77,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),30,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-1-A,87.0,103.0,352.77,352.93,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),50,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),50,silt,2,silt,2,,100,erosive,scoured,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-1-A,103.0,122.0,352.93,353.12,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),30,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-1-A,122.0,135.0,353.12,353.25,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),30,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,A,63,F,1,A
355-U1456A-63F-2-A,0.0,15.0,353.4,353.55,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),30,silt,2,silt,2,,100,gradational,gradational,sub-horizontal,thinly bedded,normally graded,,,,,,,,,,,,355,U1456,A,63,F,2,A
355-U1456A-63F-2-A,15.0,105.0,353.55,354.45,,,sand,with silt,sand with silt,,,gray,GLEY 1 3/10Y (very dark greenish gray),,very fine sand,3,very fine sand,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,63,F,2,A
355-U1456A-63F-3-A,0.0,102.0,354.45,355.47,,,sand,with silt,sand with silt,,,gray,GLEY 1 3/10Y (very dark greenish gray),,very fine sand,3,very fine sand,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,63,F,3,A
355-U1456A-63F-4-A,0.0,70.0,355.47,356.17,,,sand,with silt,sand with silt,,,gray,GLEY 1 3/10Y (very dark greenish gray),,very fine sand,3,very fine sand,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,63,F,4,A
355-U1456A-63F-CC-A,0.0,7.0,356.17,356.24,,,sand,with silt,sand with silt,,,gray,GLEY 1 3/10Y (very dark greenish gray),,very fine sand,3,very fine sand,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,63,F,CC,A
355-U1456A-64F,0.0,237.0,356.6,358.97,III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,64,F,,
355-U1456A-64F-1-A,0.0,36.0,356.6,356.96,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),95,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),5,silt,2,silt,2,,100,gradational,gradational,horizontal,thickly bedded,normally graded,,,,,,,,,,,,355,U1456,A,64,F,1,A
355-U1456A-64F-1-A,36.0,75.0,356.96,357.35,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),90,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),10,silt,2,silt,2,,100,gradational,gradational,horizontal,thickly laminated,,,,,,,,,,,,,355,U1456,A,64,F,1,A
355-U1456A-64F-1-A,75.0,85.0,357.35,357.45,,,silt,,silt,,,gray,GLEY 1 4/10Y (dark greenish gray),,silt,2,silt,2,,,silt,,silt,silt,silt,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,A,64,F,1,A
355-U1456A-64F-1-A,85.0,106.0,357.45,357.66,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),60,silt,2,silt,2,,,silt,,silt,silt,silt,gray,GLEY 1 4/10Y (dark greenish gray),40,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,A,64,F,1,A
355-U1456A-64F-1-A,106.0,110.0,357.66,357.7,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,very fine sand,3,very fine sand,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,A,64,F,1,A
355-U1456A-64F-2-A,0.0,7.0,357.7,357.77,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),90,clay,1,clay,1,,,sand,,sand,sand,sand,gray,GLEY 1 3/10Y (very dark greenish gray),10,fine sand,4,fine sand,4,,100,planar,scoured,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,A,64,F,2,A
355-U1456A-64F-2-A,7.0,30.0,357.77,358.0,,,sand,,sand,,,gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,A,64,F,2,A
355-U1456A-64F-2-A,30.0,46.0,358.0,358.16,,,clay,,clay,,,gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,A,64,F,2,A
