leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
8,74,,1,1,0.0,150.0,0.00,0.00,1.50,, RAD OOZE, 10YR4/2-DARK YELLOWISH BROWN," MOTTLED ,LARGE MASS OF FORAM NANNO OOZE AT 15-30CM", MODERA TE DEFORMATION AT 15-50 CM,,,," FORAM OOZE AT 15-30 CM IS 5YR8/1-PINKISH GRAY WITH EST. CARB 95,MAJORITY OF CORE IS MOTTLED WITH DARKER BROWN,EST.CARB 5", SO FT, 21112210
8,74,,1,2,0.0,150.0,0.00,1.50,3.00,, RAD OOZE, 5YR3/4-MODERATE BROWN, MODERATELY MO TTLED WITH LIGHTER BROWN,,,,, EST.CARB 5, SOFT, 00000000
8,74,,1,3,0.0,150.0,0.00,3.00,4.50,, RAD OOZE, 10YR3/2-DARK YELLOWISH BROWN, UNIFOR M THROUGHOUT,,,,,, SOFT, 00000000
8,74,,1,4,0.0,150.0,0.00,4.50,6.00,, RAD OOZE," 5YR3/4-MODERATE BROWN,10YR6/6-DARK YEL LOWISH ORANGE", SLIGHTLY MOTTLED WITH LIGHTER COLOR,,,,,, SOFT, 00000000
8,74,,1,5,0.0,150.0,0.00,6.00,7.50,, RAD OOZE, 10YR2/2-DUSKY YELLOWISH BROWN, UNIFO RM,,,,, PIGMENT IS DUE TO OPAQUE TO RED-BROWN SUB-SPHE RICAL MASSES, SOFT, 00000000
8,74,,1,6,0.0,150.0,0.00,7.50,9.00,, ARD OOZE, 10YR3/2-DARK YELLOWISH BROWN, UNIFOR M, MODERATE DEFORMATION AT 45-115 CM,,,,, SOFT, 00000000
8,74,,2,1,55.0,150.0,9.00,9.55,10.50,, RAD OOZE, 10YR2/2-DUSKY YELLOWISH BROWN, UNIFO RM THROUGHOUT CORE,,,,,, SOFT, 00000000
8,74,,2,2,0.0,150.0,9.00,10.50,12.00,, RAD OOZE, 10YR2/2-DUSKY YELLOWISH BROWN, UNIFO RM EXCEPT FOR TWO MOTTLES(2CM) AT 58-60CM AND 85-87 CM,,,,,, SOFT, 00000000
8,74,,2,3,0.0,110.0,9.00,12.00,13.10,, RAD OOZE, 10YR2/2, UNIFORM,,,,,,, 21112210
8,74,,2,3,110.0,150.0,9.00,13.10,13.50,, FORAM RAD NANNO OOZE," 10YR8/2-VERY PALE ORANGE, 10YR2/2-DUSKY YELLOWISH BROWN"," TWO LAYERS OF SEDIME NT AT 110-125 AND 125-150,TOP LAYER IS PALE MOTTLED WITH DARK AND BOTTOM LAYER IS DARK MOTTLED WITH PALE ,THERE IS A SMALL GAP IN SEDIMENT AT 140-145CM,EST. CARB 85",,,,,,, 00000000
8,74,,3,1,55.0,150.0,18.00,18.55,19.50,, RAD OOZE, 10YR2/2-DUSKY YELLOWISH BROWN, UNIFO RM EXCEPT FOR RARE BUFF MOTTLES,,,,,,, 00000000
8,74,,3,2,0.0,150.0,18.00,19.50,21.00,, RAD OOZE," 10YR2/2-DUSKY YELLOWISH BROWN, 10YR7/4 -GRAYISH ORANGE"," BED OF LIGHTER MOTTLED SEDIMENT AT 15-25CM,REMAINDER OF CORE UNIFORM",,,,,,, 00000000
8,74,,3,3,0.0,20.0,18.00,21.00,21.20,, NANNO OOZE MIXED WITH RAD OOZE," 10YR8/2-VERY PAL E ORANGE,10YR4/2-DARK YELLOWISH BROWN", MOTTLED, MODERATE DEFORMATION,, TR LT. GLASS,,,, 11111210
