Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
367-U1500A-2R-5-A,0.0,10.0,384.2,384.3,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,2,R,5,A
367-U1500A-2R-5-A,10.0,150.0,384.3,385.7,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,2,R,5,A
367-U1500A-2R-6-A,0.0,115.0,385.7,386.85,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,zoophycos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,2,R,6,A
367-U1500A-2R-CC-A,0.0,17.0,386.85,387.02,,clay [Leg339],,clay,clay,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,2,R,CC,A
367-U1500A-3R-1-A,0.0,150.0,387.9,389.4,,clay [Leg339],,clay,clay,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,1,A
367-U1500A-3R-2-A,0.0,3.0,389.4,389.43,,clay [Leg339],,clay,clay,,GLEY 1 3/10Y (very dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,2,A
367-U1500A-3R-2-A,3.0,7.0,389.43,389.47,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,2,A
367-U1500A-3R-2-A,7.0,150.0,389.47,390.9,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,2,A
367-U1500A-3R-3-A,0.0,150.0,390.9,392.4,,clay [Leg339],,clay,clay,,gley 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,3,A
367-U1500A-3R-4-A,0.0,59.0,392.4,392.99,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,4,A
367-U1500A-3R-4-A,59.0,69.0,392.99,393.09,foraminifer rich,sandy silt [Leg339],,foraminifer rich sandy silt,foraminifer rich sandy silt,,GLEY 1 3/10Y (very dark greenish gray),moderately consolidated [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,planar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,4,A
367-U1500A-3R-4-A,69.0,142.0,393.09,393.82,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,4,A
367-U1500A-3R-5-A,0.0,25.0,393.82,394.07,,clay [Leg339],,clay,clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,5,A
367-U1500A-3R-5-A,25.0,30.0,394.07,394.12,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 6/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,5,A
367-U1500A-3R-5-A,30.0,65.0,394.12,394.47,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,5,A
367-U1500A-3R-CC-A,0.0,21.0,394.47,394.68,,clay [Leg339],,clay,clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,3,R,CC,A
367-U1500A-4R-1-A,0.0,19.0,397.6,397.79,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,19.0,25.0,397.79,397.85,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,erosive,inclined,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,25.0,70.0,397.85,398.3,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,70.0,75.0,398.3,398.35,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,75.0,85.0,398.35,398.45,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,85.0,91.0,398.45,398.51,,sandy silt [Leg339],,sandy silt,sandy silt,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,planar,horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,91.0,103.0,398.51,398.63,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,103.0,110.0,398.63,398.7,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,erosive,horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,110.0,128.0,398.7,398.88,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,128.0,134.0,398.88,398.94,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,erosive,horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-1-A,134.0,143.0,398.94,399.03,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,1,A
367-U1500A-4R-2-A,0.0,12.0,399.06,399.18,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,12.0,23.0,399.18,399.29,,silt [Leg339],,silt,silt,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,planar,horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,23.0,52.0,399.29,399.58,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,52.0,54.0,399.58,399.6,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,erosive,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,54.0,96.0,399.6,400.02,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,96.0,105.0,400.02,400.11,,sandy silt [Leg339],,sandy silt,sandy silt,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,sub-horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,105.0,110.0,400.11,400.16,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,110.0,113.0,400.16,400.19,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,113.0,117.0,400.19,400.23,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,117.0,133.0,400.23,400.39,,sandy silt [Leg339],,sandy silt,sandy silt,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,sub-horizontal,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,133.0,138.0,400.39,400.44,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-2-A,138.0,143.0,400.44,400.49,,silt [Leg339],,silt,silt,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,2,A
367-U1500A-4R-3-A,0.0,37.0,400.49,400.86,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,3,A
367-U1500A-4R-3-A,37.0,40.0,400.86,400.89,,silt [Leg339],,silt,silt,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,3,A
367-U1500A-4R-3-A,40.0,48.0,400.89,400.97,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,3,A
367-U1500A-4R-3-A,48.0,52.0,400.97,401.01,,silt [Leg339],,silt,silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,3,A
367-U1500A-4R-3-A,52.0,109.0,401.01,401.58,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,3,A
367-U1500A-4R-CC-A,0.0,13.0,401.58,401.71,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,4,R,CC,A
367-U1500A-5R-1-A,0.0,150.0,407.3,408.8,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,5,R,1,A
367-U1500A-5R-2-A,0.0,74.0,408.8,409.54,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 5/2 (grayish brown),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,sub-horizontal,very thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,5,R,2,A
367-U1500A-5R-2-A,74.0,103.0,409.54,409.83,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,5,R,2,A
367-U1500A-5R-CC-A,0.0,17.0,409.83,410.0,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,A,5,R,CC,A
