Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Preservation,Group abundance,General comment,(Duplicate) Dentoglobigerina pseudovenezuelana,Acarinina africana,Acarinina alticonica,Acarinina angulosa,Acarinina aspensis,Acarinina boudreauxi,Acarinina bullbrooki,Acarinina coalingensis,Acarinina collactea,Acarinina cuneicamerata,Acarinina echinata,Acarinina esnaensis,Acarinina esnehensis,Acarinina interposita,Acarinina mcgowrani,Acarinina mckannai,Acarinina medizzai,Acarinina nitida,Acarinina pentacamerata,Acarinina praetopilensis,Acarinina primitiva,Acarinina pseudosubsphaerica,Acarinina pseudotopilensis,Acarinina punctocarinata,Acarinina quetra,Acarinina rohri,Acarinina sibaiyaensis,Acarinina soldadoensis,Acarinina sp.,Acarinina strabocella,Acarinina subsphaerica,Acarinina topilensis,Acarinina wilcoxensis,Astrorotalia palmerae,Cassigerinella chipolensis,Cassigerinella eocaenica,Cassigerinella martinezpicoi,Cassigerinelloita amekiensis,Catapsydrax africanus,Catapsydrax dissimilis,Catapsydrax globiformis,Catapsydrax howei,Catapsydrax parvulus,Catapsydrax unicavus,Chiloguembelina crinita,Chiloguembelina cubensis,Chiloguembelina midwayensis,Chiloguembelina morsei,Chiloguembelina ototara,Chiloguembelina parallela,Chiloguembelina subtriangularis,Chiloguembelina trinitatensis,Chiloguembelina wilcoxensis,Clavatorella bermudezi,Clavatorella nicobarensis,Cribrohantkenina inflata,Dentoglobigerina baroemoensis,Dentoglobigerina galavisi,Dentoglobigerina prasaepis,Dentoglobigerina pseudovenezuelana,Dentoglobigerina rohri,Dentoglobigerina sellii,Dentoglobigerina sp.,Dentoglobigerina taci,Dentoglobigerina tapuriensis,Dentoglobigerina tripartita,Dipsidripella danvillensis,Dipsidripella liqianyui,Eoglobigerina edita,Eoglobigerina eobulloides,Eoglobigerina spiralis,Fohsella birnageae,Fohsella kugleri,Globanomalina archeocompressa,Globanomalina australiformis,Globanomalina chapmani,Globanomalina compressa,Globanomalina ehrenbergi,Globanomalina imitata,Globanomalina luxorensis,Globanomalina ovalis,Globanomalina planocompressa,Globanomalina planoconica,Globanomalina pseudomenardii,Globigerina sp.,Globigerinatheka barri,Globigerinatheka curryi,Globigerinatheka euganea,Globigerinatheka index,Globigerinatheka korotkovi,Globigerinatheka kugleri,Globigerinatheka luterbacheri,Globigerinatheka mexicana,Globigerinatheka semiinvoluta,Globigerinatheka subconglobata,Globigerinatheka tropicalis,Globigerinoides altiapertura,Globigerinoides primordius,Globoconella miotumida (cf.),Globoconella miotumida (DEX),Globoconella miotumida (SIN),Globoconella miozea,Globoconella miozea (s.l),Globoconella pliozea (cf.),Globoconella praescitula,Globoconella zealandica,Globoquadrina altispira,Globoquadrina baroemoensis,Globoquadrina venezuelana,Globorotalia theyeri,Globorotaloides eovariabilis,Globorotaloides quadrocameratus,Globorotaloides testarugosa,Globoturborotalita anguliofficinalis,Globoturborotalita barbula,Globoturborotalita bassriverensis,Globoturborotalita brazieri,Globoturborotalita gnaucki,Globoturborotalita labiacrassata,Globoturborotalita martini,Globoturborotalita ouachitaensis,Guembelitria cretacea,Guembelitrioides nuttalli,Hantkenina alabamensis,Hantkenina australis,Hantkenina compressa,Hantkenina dumblei,Hantkenina lehneri,Hantkenina liebusi,Hantkenina mexicana,Hantkenina nanggulanensis,Hantkenina primitiva,Hantkenina singanoae,Hedbergella holmdelensis,Hedbergella monmouthensis,Hirsutella hirsuta (cf.),Hirsutella panda (cf.),Igorina albeari,Igorina anapetes,Igorina broedermanni,Igorina lodoensis,Igorina pusilla,Igorina tadjikistanensis,Jenkinsina columbiana,Menardella praemenardii,Morozovella acuta,Morozovella acutispira,Morozovella aequa,Morozovella allisonensis,Morozovella angulata,Morozovella apanthesma,Morozovella aragonensis,Morozovella caucasica,Morozovella conicotruncata,Morozovella crater,Morozovella edgari,Morozovella formosa,Morozovella gracilis,Morozovella lensiformis,Morozovella marginodentata,Morozovella occlusa,Morozovella pasionensis,Morozovella praeangulata,Morozovella sp.,Morozovella subbotinae,Morozovella velascoensis,Morozovelloides bandyi,Morozovelloides coronatus,Morozovelloides crassatus,Morozovelloides lehneri,Orbulina suturalis,Orbulinoides beckmanni,Paragloborotalia acrostoma,Paragloborotalia continuosa/mayeri,Parasubbotina aff. pseudobulloides,Parasubbotina eoclava,Parasubbotina griffinae,Parasubbotina inaequispira,Parasubbotina prebetica,Parasubbotina pseudobulloides,Parasubbotina pseudowilsoni,Parasubbotina varianta,Parasubbotina variospira,Parvularugoglobigerina alabamensis,Parvularugoglobigerina eugubina,Parvularugoglobigerina extensa,Parvulorugoglobigerina eugubina,Planoglobanomalina pseudoalgeriana,Planorotalites capdevilensis,Planorotalites pseudoscitula,Praemurica inconstans,Praemurica lozanoi,Praemurica pseudoinconstans,Praemurica taurica,Praemurica uncinata,Pseudoglobigerinella bolivariana,Pseudohastigerina micra,Pseudohastigerina naguewichiensis,Pseudohastigerina sharkriverensis,Pseudohastigerina wilcoxensis,Sphaeroidinellopsis seminulina,Streptochilus globigerum,Subbotina angiporoides,Subbotina cancellata,Subbotina corpulenta,Subbotina crociapertura,Subbotina eocaena,Subbotina gortanii,Subbotina hagni,Subbotina hornibrooki,Subbotina jacksonensis,Subbotina linaperta,Subbotina patagonica,Subbotina roesnaesensis,Subbotina senni,Subbotina tecta,Subbotina triangularis,Subbotina triloculinoides,Subbotina trivialis,Subbotina velascoensis,Subbotina yeguaensis,Truncorotalia neojuanai,Turborotalia altispiroides,Turborotalia ampliapertura,Turborotalia cerroazulensis,Turborotalia cocoaensis,Turborotalia cunialensis,Turborotalia euapertura,Turborotalia frontosa,Turborotalia increbescens,Turborotalia pomeroli,Turborotalia possagnoensis,Turborotalita angulisuturalis,Turborotalita carcoselleensis,Woodringina claytonensis,Woodringina hornerstownensis,Zeaglobigerina brazieri,Zeaglobigerina decoraperta,Zeauvigerina aegyptiaca,Zeauvigerina parri,Zeauvigerina teuria,Zeauvigerina virgata,Zeauvigerina waiparaensis,Zeauvigerina zelandica,Zeuavigerina lodoensis,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
375-U1526B-1H-1-W 6/8-CRUN,0,2,0.06,0.08,G-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,U1526,B,1,H,1,W,
375-U1526B-1H-CC-PAL-FORAM,0,10,5.71,5.81,VG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,U1526,B,1,H,CC,PAL,
