leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
38,342,,5,2,60.0,62.0,132.50,134.61,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSYNE0020,Synedra jouseana,RARE,  ,3
38,342,,5,2,60.0,62.0,132.50,134.61,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSYNE0040,Synedra miocenica,RARE,  ,3
38,342,,5,2,60.0,62.0,132.50,134.61,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAA0100,Thalassiosira excentrica,RARE,  ,3
38,342,,5,2,60.0,62.0,132.50,134.61,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAL0060,Thalassionema nitzschioides,COMMON,  ,3
38,342,,5,2,60.0,62.0,132.50,134.61,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAS0020,Thalassiothrix longissima,COMMON,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DACIN0100,Actinoptychus undulatus,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DACTI0090,Actinocyclus ellipticus,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DASTR0180,Asteromphalus robustus,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DBRUN0010,Bruniopsis mirabilis,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCEST0030,Cestodiscus peplum,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCHAE0010,Chaetoceros sp.,COMMON,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCOSC0450,Coscinodiscus lewisianus,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCOSC0490,Coscinodiscus marginatus,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCOSC0860,Coscinodiscus symbolophorus,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCOSC0940,Coscinodiscus vetustissimus,RARE,  ,1
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCYMO0040,Cymatosira biharensis,FEW,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DDIPL0010,Diploneis sp.,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DETHM0010,Ethmodiscus rex,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DMELO0160,Melosira sulcata,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DOPEP0010,Opephora gemmata,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPSEO0020,Pseudopodosira corolla,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPSEO0050,Pseudopodosira simplex,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPSEU0020,Pseudodimerogramma elegans,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPSEU0040,Pseudodimerogramma elongata,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DRHAP0020,Rhaphoneis amphiceros,RARE,  ,2
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DRHAP0140,Rhaphoneis parallelica,RARE,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DRHIZ0060,Rhizosolenia bulbosa,RARE,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DRHIZ0300,Rhizosolenia styliformis,RARE,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSTEA0290,Stephanopyxis turris,RARE,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSYNE0020,Synedra jouseana,RARE,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSYNE0040,Synedra miocenica,RARE,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAA0100,Thalassiosira excentrica,RARE,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAL0060,Thalassionema nitzschioides,COMMON,  ,3
38,342,,5,5,60.0,62.0,132.50,139.11,29,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAS0020,Thalassiothrix longissima,COMMON,  ,3
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DACIN0100,Actinoptychus undulatus,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCHAE0010,Chaetoceros sp.,FEW,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCLAD0020,Cladogramma dubium,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DCOSC0490,Coscinodiscus marginatus,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DETHM0010,Ethmodiscus rex,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DGONI0040,Goniothecium odontella,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DMELO0090,Melosira islandica,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DMELO0160,Melosira sulcata,COMMON,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPLEU0040,Pleurosigma planktonica,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPSEO0020,Pseudopodosira corolla,RARE,  ,1
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPSEO0040,Pseudopodosira marginata,RARE,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DPSEU0040,Pseudodimerogramma elongata,RARE,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DRHAP0220,Rhaphoneis wicomicoensis,RARE,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSTEA0290,Stephanopyxis turris,RARE,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSYNE0020,Synedra jouseana,FEW,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DSYNE0040,Synedra miocenica,RARE,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAA0130,Thalassiosira fraga,FEW,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAL0060,Thalassionema nitzschioides,COMMON,  ,2
38,342,,6,2,70.0,72.0,142.00,144.21,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,962,DTHAS0020,Thalassiothrix longissima,FEW,  ,2
