leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
44,391,C,1,1,2.0,14.0,335.50,335.52,335.64,, MARLY NANNO OOZE, 5YR4/1-BROWNISH GREY, SEDIMENT IN FORM OF CLOD, COMPLETELY DEFORMED,,,,, SOUPY, 00000000
44,391,C,1,1,14.0,120.0,335.50,335.64,336.70,, NANNO OOZE, 5Y7/1-LIGHT GREY,," COMPLETELY DEFORME D FROM 14-46CM,HIGHLY DEFORMED FROM 46-120CM",,,,, SOUPY, 00000000
44,391,C,1,1,120.0,150.0,335.50,336.70,337.00,, FORAMINIFERAL OOZE, 5Y7/1-LIGHT GREY,, COMPLETELY DEFORMED,,,,, SOUPY, 00000000
44,391,C,1,2,0.0,150.0,335.50,337.00,338.50,, FORAMINIFERAL OOZE, N8-VERY LIGHT GREY,," COMPLETE LY DEFORMED FROM 0-55CM,HIGHLY DEFORMED FROM 55-150C M",,,, HOMOGENOUS," SOUPY FROM 0-55CM,STIFF FROM 55-150 CM", 00000000
44,391,C,1,CC,0.0,0.0,335.50,338.60,338.60,, FORAMINIFERAL OOZE M ARLY? CHALK," N8-VERY LIGHT GREY 5Y7/2-LIGHT GREY,5G4/1-DARK GREENISH G REY,5G6/1-GREENISH GREY", CONTAINS DARK GREENISH GRE Y AREA-POSSIBLE SUB-LAYER,, GREENISH GREY CLAST PRES ENT,,,, SOFT SOFT, 00000000
44,391,C,2,1,0.0,150.0,611.00,611.40,612.90,, CHALK," 5GY6/1,5G4/1-DARK GREENISH GREY,5G6/1-GREE NISH GREY,5B5/1-MEDIUM BLUISH GREY,5Y4/2-OLIVE GREY", POSSIBLE ANGULAR BEDDING OF CLASTS FROM 120-129CM,," ABUNDANT CLASTS-DARK GREENISH GREY CLASTS DOMINATE OTHERS ARE GREENISH GREY+MEDIUM BLUISH GREY+OLIVE G REY IN COLOR,CLAST SIZE RANGES FROM LESS THAN 1MM TO 8MM",,, SECTION HOMOGENOUS+UNDISTURBED, STIFF, 00000000
44,391,C,2,2,0.0,150.0,611.00,612.90,614.40,, CHALK," 5GY6/1,5G4/1-DARK GREENISH GREY,5G6/1-GREE NISH GREY,5B5/1-MEDIUM BLUISH GREY,5Y4/2-OLIVE GREY",,," ABUNDANT CLASTS WITH SAME COLOR VARIATION AS IN SE CTION 1,CLAST SIZE RANGES FROM LESS THAN 1MM TO 5MM, SHAPE OF CLASTS VERY IRREGULAR",,, SECTION HOMOGENOUS+ UNDISTURBED, STIFF, 00000000
44,391,C,2,3,0.0,150.0,611.00,614.40,615.90,, CHALK," 5GY6/1,5G4/1-DARK GREENISH GREY,5G6/1-GREE NISH GREY,5B5/1-MEDIUM BLUISH GREY,5Y4/2-OLIVE GREY",,," ABUNDANT CLASTS WITH SAME COLOR VARIATION AS IN SE CTION 1,CLAST SIZE RANGES FROM 1MM TO 8MM,ONE .8 BY 4CM CLAST PRESENT AT 129CM IN WHICH INTIAL LAMINATIO NS OF CLAST SEDIMENT ARE VISIBLE,LIGHTER SPECKS AT 7 CM",,, SECTION HOMOGENOUS+UNDISTURBED, STIFF, 00000000
44,391,C,2,4,0.0,150.0,611.00,615.90,617.40,, CHALK," 5GY6/1-GREENISH GREY,5G4/1-DARK GREENISH G REY,5G6/1-GREENISH GREY,5B5/1-MEDIUM BLUISH GREY,5Y4 /2-OLIVE GREY",, MODERATELY DEFORMED FROM 55-150CM," ABUNDANT CLASTS WITH SAME COLOR VARIATION AS IN SECT ION 1,CLAST SIZE RANGES FROM LESS THAN 1MM TO 4MM",,, SECTION HOMOGENOUS, STIFF, 00000000
44,391,C,2,5,0.0,141.0,611.00,617.40,618.81,, CHALK," 5GY6/1-GREENISH GREY,5G4/1-DARK GREENISH G REY,5G6/1-GREENISH GREY,5B5/1-MEDIUM BLUISH GREY,5Y4 /2-OLIVE GREY",, MODERATELY DEFORMED FROM 0-50CM," AB UNDANT CLASTS WITH SAME COLOR VARIATION AS IN SECTIO N 1,CLAST SIZE RANGES FROM LESS THAN 1MM TO 2MM",,, SE CTION HOMOGENOUS, STIFF, 00000000
44,391,C,2,6,0.0,150.0,611.00,618.90,620.40,, CHALK," 5GY6/1-GREENISH GREY,5G4/1-DARK GREENISH G REY,5G6/1-GREENISH GREY,5B5/1-MEDIUM BLUISH GREY,5Y4 /2-OLIVE GREY", LIGHTER STRINGERS FROM 26-27CM AND A T 46CM, MODERATELY DEFORMED FROM 98-150CM," ABUNDAN T CLASTS WITH SAME COLOR VARIATION AS IN SECTION 1,C LAST SIZE RANGES FROM LESS THAN 1MM TO 5MM",,,, STIFF, 00000000
44,391,C,2,CC,0.0,0.0,611.00,620.50,620.50,, LIMESTONE," 5GY6/1-GREENISH GREY,5Y7/2-LIGHT GREY, 5Y6/1-LIGHT OLIVE GREY,5Y8/4-YELLOWISH GREY,-GREEN"," GREENISH GREY CHALK LAYER FROM 0-3CM,FINELY CRYSTAL LIZED LIGHT GREY LIMESTONE PIECE LOCATED FROM 3-9CM, LIGHT OLIVE GREY MARLY CHALK LAYER FROM 9-10CM,LIGHT GREY LIMESTONE PIECE FROM 10-13CM,YELLOWISH GREY LI MESTONE CONTAINING SMALL HOLES FILLED WITH GREEN SOF T MATERIAL IN FLUIDAL SUB-LAYERS LOCATED FROM 13-22C M,YELLOWISH GREY LIMESTONE WITH PARALLEL BREAKS LOCA TED FROM 21-23.5CM GREENISH GREY LIMESTONE FROM 23.5-30CM"," HIGHLY DE FORMED FROM 0-3 9-13 AND 23.5-30CM,MODERATELY DEFORM ED FROM 3-9 AND 13-23.5CM", GREENISH GREY CHALK CONT AINS CLAST,," PIECE OF YELLOWISH GREY LIMESTONE FROM 13-22CM CONTAINS ABUNDANT SPONGE SPICULAR-PLANKTONIC FORAM PRESENT ALSO,YELLOWISH GREY LIMESTONE LOCATED FROM 21-23.5CM CONTAINS VERY SMALL GREEN LAYERS RIC H IN SPICULAR,GREENISH GREY LIMESTONE LOCATED FROM 2 3.5-30CM RICH IN SPICULAE", ORIENTATION PERHAPS NOT GOOD BECAUSE RECONSTRUCTIO N OF STRATIFICATION WAS NECESSARY, SOFT TO HARD, 00000000
